|WRQI        |94.3  MHz |FM |232 |ND  |-                   |A  |-  |LIC    |SAEGERTOWN               |PA |US |BLH-19950818KE      |2.15   kW |2.15   kW |168.0   |168.0   |12918      |N |41 |37 |53.1  |W |80  |10 |36.2  |SOUTHERN BELLE MEDIA FAMILY, LLC                                            |   0.00 km |   0.00 mi |  0.00 deg |561.   m|561.0  m|-         |-       |-       |102.   m|212902    |bc315a45d00746fb87c1c1b6063ebeb7        |
|W232AM      |94.3  MHz |FX |232 |ND  |-                   |D  |-  |LIC    |STROUDSBURG              |PA |US |BLFT-20130304ACP    |0.25   kW |0.25   kW |-56.5   |0.0     |49448      |N |40 |59 |55.3  |W |75  |9  |57.6  |NORTHEASTERN PENNSYLVANIA EDUCATIONAL TELEVISION ASSOCIATION                |   0.00 km |   0.00 mi |  0.00 deg |187.   m|187.0  m|111046    |-       |-       |15.    m|1542149   |87d24eb04c924963842ac1b6063ebeb7        |
|W233BC      |94.5  MHz |FX |233 |DA  |-                   |D  |-  |LIC    |ASHLAND                  |PA |US |BLFT-20070813AAM    |-.     kW |0.01   kW |0.0     |154.6   |157311     |N |40 |46 |24.3  |W |76  |21 |14.8  |FOUR RIVERS COMMUNITY BROADCASTING CORP.                                    |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|534.   m|31326     |0.      |1231521 |60.    m|1199755   |0e21265658cf47d0a1afc1b6063ebeb7        |
|WDAC        |94.5  MHz |FM |233 |ND  |-                   |B  |-  |LIC    |LANCASTER                |PA |US |BLH-19880620KA      |19.    kW |19.    kW |247.0   |247.0   |71309      |N |39 |53 |46.3  |W |76  |14 |20.8  |WDAC RADIO COMPANY                                                          |   0.00 km |   0.00 mi |  0.00 deg |401.   m|401.0  m|-         |-       |-       |145.   m|114179    |32b95da3b1644b288ddec1b6063ebeb7        |
|WDAC        |94.5  MHz |FS |233 |ND  |-                   |B  |-  |LIC    |LANCASTER                |PA |US |BXLH-20080331AOZ    |13.5   kW |13.5   kW |150.6   |150.6   |71309      |N |39 |53 |44.9  |W |76  |14 |21.2  |WDAC RADIO COMPANY                                                          |   0.00 km |   0.00 mi |  0.00 deg |304.8  m|304.8  m|-         |-       |-       |48.8   m|1243402   |8c7072084c364dcfb2bbc1b6063ebeb7        |
|W233CP      |94.5  MHz |FX |233 |DA  |-                   |D  |-  |CP     |MILTON                   |PA |US |0000116003          |0.099  kW |0.099  kW |0.0     |0.0     |200818     |N |41 |11 |43.0  |W |76  |58 |17.0  |MICHAEL RADIO COMPANY, LLC                                                  |   0.00 km |   0.00 mi |  0.00 deg |619.   m|619.0  m|130461    |0.      |1053884 |46.    m|116003    |25076ff3729b1c940172a14afddd00d8        |
|WVHO-LP     |94.5  MHz |FL |233 |ND  |-                   |LP1|-  |LIC    |NANTICOKE                |PA |US |BLL-20070319AAO     |0.1    kW |0.1    kW |-141.0  |0.0     |133888     |N |41 |12 |17.2  |W |75  |59 |58.7  |ST. JOHN'S EV. LUTHERAN CHURCH                                              |   0.00 km |   0.00 mi |  0.00 deg |181.   m|0.0    m|-         |-       |-       |20.    m|1177281   |d0517c1389d549e3ab7dc1b6063ebeb7        |
|WWSW-FM     |94.5  MHz |FM |233 |ND  |-                   |B  |-  |LIC    |PITTSBURGH               |PA |US |BMLH-19821004BH     |50.    kW |50.    kW |247.0   |247.0   |59968      |N |40 |27 |48.2  |W |80  |0  |17.1  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |558.   m|558.0  m|-         |-       |-       |193.   m|47824     |6aa3b373051e44a9a787c1b6063ebeb7        |
|WWSW-FM     |94.5  MHz |FS |233 |ND  |-                   |B  |-  |LIC    |PITTSBURGH               |PA |US |BLH-19931201KB      |18.    kW |18.    kW |159.0   |159.0   |59968      |N |40 |27 |48.2  |W |80  |0  |17.1  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |472.   m|472.0  m|-         |-       |-       |107.   m|192527    |e981521aa9144daa8019c1b6063ebeb7        |
|WWSW-FM     |94.5  MHz |FS |233 |ND  |-                   |B  |-  |LIC    |PITTSBURGH               |PA |US |BLH-19980128KE      |18.    kW |18.    kW |159.0   |159.0   |59968      |N |40 |27 |48.2  |W |80  |0  |15.2  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |472.   m|472.0  m|-         |-       |1032235 |107.   m|260995    |808708197f644351bd2dc1b6063ebeb7        |
|WBHV-FM     |94.5  MHz |FM |233 |ND  |-                   |A  |-  |LIC    |STATE COLLEGE            |PA |US |BLH-20020128AAI     |1.9    kW |1.9    kW |179.0   |179.0   |38271      |N |40 |54 |4.2   |W |77  |50 |19.0  |JFLIV, LLC                                                                  |   0.00 km |   0.00 mi |  0.00 deg |556.   m|556.0  m|-         |-       |1026572 |20.    m|591166    |41232dec16b4485a9698c1b6063ebeb7        |
|W233BS      |94.5  MHz |FX |233 |DA  |-                   |D  |-  |LIC    |ST. MARYS                |PA |US |BLFT-20120126ABW    |-.     kW |0.25   kW |235.3   |0.0     |141204     |N |41 |23 |11.2  |W |78  |41 |31.1  |LAUREL MEDIA, INC.                                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|782.   m|106297    |60.     |1026671 |111.   m|1482388   |d3f95d5fddcc4447a203c1b6063ebeb7        |
|W234AX      |94.7  MHz |FX |234 |DA  |-                   |D  |-  |LIC    |ALLENTOWN                |PA |US |BLFT-20090921ADU    |0.01   kW |0.01   kW |204.9   |0.0     |157407     |N |40 |35 |55.4  |W |75  |25 |10.7  |RADIO LICENSE HOLDING CBC, LLC                                              |   0.00 km |   0.00 mi |  0.00 deg |344.   m|344.0  m|94106     |0.      |1026723 |82.    m|1334537   |0e0d29b67d674c5f9636c1b6063ebeb7        |
|W234BH      |94.7  MHz |FX |234 |DA  |-                   |D  |-  |LIC    |BERWICK                  |PA |US |0000216868          |.23    kW |.23    kW |0.0     |0.0     |141502     |N |41 |06 |50.5  |W |76  |14 |15.4  |SOUTHERN BELLE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |512.   m|512.0  m|1010823   |0.      |-       |54.    m|216868    |25076f9188ca746a0188d3dbc9570074        |
|WBRX        |94.7  MHz |FM |234 |ND  |-                   |A  |-  |LIC    |CRESSON                  |PA |US |BLH-20010711ABG     |0.97   kW |0.97   kW |242.0   |242.0   |60909      |N |40 |24 |11.3  |W |78  |31 |34.1  |LIGHTNER COMMUNICATIONS LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |808.   m|808.0  m|-         |-       |1200175 |28.    m|573406    |2ee8b8e7718f44dbabf3c1b6063ebeb7        |
|WXBB        |94.7  MHz |FM |234 |ND  |-                   |A  |-  |LIC    |ERIE                     |PA |US |BLH-19991029AEL     |1.7    kW |1.7    kW |187.0   |187.0   |52144      |N |42 |2  |26.2  |W |80  |4  |4.2   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |533.   m|533.0  m|29534     |-       |1036227 |134.   m|422366    |eecc3f0ba02f47a69b38c1b6063ebeb7        |
|W234CY      |94.7  MHz |FX |234 |DA  |-                   |D  |-  |LIC    |PITTSTON                 |PA |US |BLFT-20180517AAH    |0.2    kW |0.2    kW |0.0     |0.0     |147323     |N |41 |20 |45.2  |W |75  |47 |3.6   |STEEL CITY RADIO, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |226.   m|226.0  m|126857    |0.      |-       |59.    m|1783016   |1a6dba674393410586d1c1b6063ebeb7        |
|WMTT-FM     |94.7  MHz |FM |234 |DA  |-                   |B1 |-  |LIC    |TIOGA                    |PA |US |BMLH-20061214AAA    |12.    kW |12.    kW |147.0   |147.0   |19858      |N |42 |3  |43.2  |W |77  |21 |36.9  |SOUTHERN BELLE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |631.   m|631.0  m|14931     |0.      |-       |46.    m|1164764   |de7b7f123d1242d69f54c1b6063ebeb7        |
|WMTT-FM     |94.7  MHz |FS |234 |ND  |-                   |B1 |-  |LIC    |TIOGA                    |PA |US |BXLH-20101213AAN    |7.9    kW |7.9    kW |131.2   |131.2   |19858      |N |42 |3  |44.2  |W |77  |21 |36.9  |SOUTHERN BELLE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |616.   m|616.0  m|-         |-       |-       |31.    m|1411756   |aab41d6a41de45b39f8cc1b6063ebeb7        |
|W235AT      |94.9  MHz |FX |235 |ND  |-                   |D  |-  |LIC    |COATESVILLE              |PA |US |BLFT-20070702ABA    |-.     kW |0.004  kW |0.0     |149.3   |144043     |N |40 |2  |52.4  |W |75  |53 |31.8  |HOPE CHRISTIAN CHURCH OF MARLTON, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|327.   m|79592     |-       |1014096 |34.    m|1193394   |fc0821fbf7494c5495a4c1b6063ebeb7        |
|W235DC      |94.9  MHz |FX |235 |DA  |-                   |D  |-  |LIC    |DICKSON CITY             |PA |US |0000138802          |-.     kW |0.25   kW |222.7   |0.0     |157890     |N |41 |25 |36.0  |W |75  |44 |51.0  |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|703.1  m|16130     |0.      |1027163 |31.    m|138802    |25076f91781946b901782229262602a1        |
|WRSD        |94.9  MHz |FM |235 |ND  |-                   |D  |-  |LIC    |FOLSOM                   |PA |US |BLED-19830131AH     |0.014  kW |0.014  kW |6.0     |6.0     |56368      |N |39 |53 |12.4  |W |75  |19 |59.6  |RIDLEY SCHOOL DISTRICT                                                      |   0.00 km |   0.00 mi |  0.00 deg |47.    m|47.0   m|-         |-       |-       |15.    m|51957     |7e7aad2a49f04e0495b4c1b6063ebeb7        |
|WRBT        |94.9  MHz |FM |235 |DA  |-                   |B  |-  |LIC    |HARRISBURG               |PA |US |BMLH-20020131AAD    |25.    kW |24.5   kW |213.0   |213.0   |54019      |N |40 |18 |58.3  |W |76  |56 |59.9  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |370.   m|370.0  m|13825     |0.      |1033740 |41.    m|600229    |8cb375fcdc884838923bc1b6063ebeb7        |
|WRBT        |94.9  MHz |FS |235 |ND  |-                   |B  |-  |LIC    |HARRISBURG               |PA |US |BXLH-20080307AAG    |2.4    kW |2.4    kW |246.0   |246.0   |54019      |N |40 |20 |43.1  |W |76  |52 |8.3   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |429.   m|429.0  m|-         |-       |1036778 |30.    m|1248123   |4af26ec0752c4f7baf97c1b6063ebeb7        |
|WRBT        |94.9  MHz |FS |235 |ND  |-                   |B  |-  |LIC    |HARRISBURG               |PA |US |BXLH-20020917AAY    |2.9    kW |2.9    kW |201.0   |201.0   |54019      |N |40 |18 |57.3  |W |76  |57 |0.9   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |360.   m|360.0  m|-         |-       |-       |31.    m|616068    |01e94c1aba1a4a7ab94dc1b6063ebeb7        |
|WOGG        |94.9  MHz |FM |235 |DA  |-                   |B1 |-  |LIC    |OLIVER                   |PA |US |BMLH-20000815ACW    |1.65   kW |1.65   kW |376.0   |376.0   |65709      |N |39 |52 |11.3  |W |79  |38 |21.2  |FM RADIO LICENSES, LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |870.   m|870.0  m|14698     |0.      |1036483 |65.    m|513374    |489f6cea15a945a38a32c1b6063ebeb7        |
|WOGG        |94.9  MHz |FM |235 |DA  |-                   |B1 |-  |CP     |OLIVER                   |PA |US |0000184774          |1.95   kW |1.95   kW |351.0   |351.0   |65709      |N |39 |51 |18.0  |W |79  |39 |23.9  |FM RADIO LICENSES, LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |840.   m|840.0  m|14698     |0.      |1040356 |52.    m|184774    |25076f917ec223d7017ed972f9a507a2        |
|WOGG        |94.9  MHz |FS |235 |ND  |-                   |B1 |-  |CP     |OLIVER                   |PA |US |0000184777          |.14    kW |.14    kW |345.0   |345.0   |65709      |N |39 |51 |18.0  |W |79  |39 |23.9  |FM RADIO LICENSES, LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |833.6  m|833.6  m|6902019008006|-       |1040356 |45.7   m|184777    |25076f917ec223d7017edadba00b09e6        |
|W235CE      |94.9  MHz |FX |235 |DA  |-                   |D  |-  |LIC    |PHILADELPHIA             |PA |US |BLFT-20161206ABD    |0.074  kW |0.074  kW |0.0     |0.0     |141475     |N |40 |0  |57.4  |W |75  |6  |37.6  |HOPE CHRISTIAN CHURCH OF MARLTON, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |95.    m|95.0   m|124346    |0.      |1055890 |72.    m|1746387   |59b0a531df9e4ce7b36ac1b6063ebeb7        |
|WHKS        |94.9  MHz |FM |235 |ND  |-                   |A  |-  |LIC    |PORT ALLEGANY            |PA |US |BMLH-20020312AAF    |1.15   kW |1.15   kW |231.0   |231.0   |36093      |N |41 |48 |36.2  |W |78  |23 |9.0   |L-COM INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |792.   m|792.0  m|-         |-       |-       |42.    m|597074    |e62e9a410aa6467e9f5bc1b6063ebeb7        |
|W235AD      |94.9  MHz |FX |235 |DA  |-                   |D  |-  |LIC    |POTTSVILLE               |PA |US |BLFT-19971020TK     |0.12   kW |-.     kW |91.0    |0.0     |84035      |N |40 |40 |36.3  |W |76  |11 |48.7  |NORTHEASTERN PENNSYLVANIA EDUCATIONAL TELEVISION ASSOCIATION                |   0.00 km |   0.00 mi |  0.00 deg |392.   m|0.0    m|16179     |330.    |-       |14.    m|255719    |1c9f9c96ff6e4d378c17c1b6063ebeb7        |
|W235AP      |94.9  MHz |FX |235 |DA  |-                   |D  |-  |LIC    |RADNOR                   |PA |US |BLFT-20070607ACB    |-.     kW |0.002  kW |0.0     |43.8    |141458     |N |40 |2  |47.3  |W |75  |23 |25.6  |FOUR RIVERS COMMUNITY BROADCASTING CORP.                                    |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|129.   m|16180     |40.     |-       |7.     m|1190181   |809507c1613244e7a450c1b6063ebeb7        |
|W235AA      |94.9  MHz |FX |235 |DA  |-                   |D  |-  |LIC    |WILKES-BARRE             |PA |US |BLFT-20060630ACU    |0.01   kW |0.01   kW |286.8   |0.0     |65185      |N |41 |11 |11.3  |W |75  |51 |31.7  |TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER ED                   |   0.00 km |   0.00 mi |  0.00 deg |683.   m|683.0  m|71782     |355.    |1201213 |73.    m|1135450   |5e6eef9187774dc08c1cc1b6063ebeb7        |
|W235BA      |94.9  MHz |FX |235 |ND  |-                   |D  |-  |LIC    |WILLIAMSPORT             |PA |US |BLFT-20080222AAY    |0.22   kW |0.22   kW |-63.6   |0.0     |149112     |N |41 |14 |27.2  |W |77  |0  |19.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |215.   m|215.0  m|81098     |-       |-       |56.    m|1235162   |d57cb9b8c3fd49deb639c1b6063ebeb7        |
|WZZO        |95.1  MHz |FM |236 |DA  |-                   |B  |-  |LIC    |BETHLEHEM                |PA |US |BMLH-20111025AGT    |30.    kW |30.    kW |192.0   |192.0   |14375      |N |40 |37 |13.4  |W |75  |17 |35.6  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |321.   m|321.0  m|13994     |0.      |1025306 |73.    m|1454014   |81213ab68e5644bca192c1b6063ebeb7        |
|WZZO        |95.1  MHz |FS |236 |ND  |-                   |B  |-  |LIC    |BETHLEHEM                |PA |US |BXLH-20040907AAT    |4.5    kW |4.5    kW |157.0   |157.0   |14375      |N |40 |37 |13.4  |W |75  |17 |35.6  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |284.   m|284.0  m|-         |-       |1025306 |36.    m|1114549   |bea472e5039243b6bddac1b6063ebeb7        |
|WIKZ        |95.1  MHz |FM |236 |DA  |-                   |B  |-  |LIC    |CHAMBERSBURG             |PA |US |BMLH-20100315ABZ    |50.    kW |50.    kW |137.0   |137.0   |10108      |N |39 |55 |41.3  |W |77  |41 |43.0  |ALPHA MEDIA LICENSEE LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |363.   m|363.0  m|13607     |0.      |1026447 |137.   m|1352971   |f38a2cdfd9804148a24ec1b6063ebeb7        |
|WYLE        |95.1  MHz |FM |236 |DA  |-                   |B  |-  |LIC    |GROVE CITY               |PA |US |BLH-19880926KA      |19.    kW |17.    kW |245.0   |245.0   |74469      |N |41 |15 |8.2   |W |80  |21 |27.2  |SOUTHERN BELLE MEDIA FAMILY, LLC                                            |   0.00 km |   0.00 mi |  0.00 deg |590.   m|590.0  m|13898     |0.      |-       |219.   m|118419    |74907c6ab9bf4aab868ac1b6063ebeb7        |
|W236CL      |95.1  MHz |FX |236 |ND  |-                   |D  |-  |LIC    |PHILADELPHIA             |PA |US |BLFT-20161228AAZ    |-.     kW |0.007  kW |0.0     |0.0     |157852     |N |39 |56 |54.4  |W |75  |13 |7.6   |SCRIBE VIDEO CENTER                                                         |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|69.    m|126558    |-       |-       |36.    m|1747937   |717075dd28c64146a339c1b6063ebeb7        |
|WZWW        |95.3  MHz |FM |237 |ND  |-                   |A  |-  |LIC    |BELLEFONTE               |PA |US |BLH-20020110AAO     |0.79   kW |0.79   kW |194.0   |194.0   |64572      |N |40 |53 |35.2  |W |77  |51 |47.0  |LIGHTNER COMMUNICATIONS LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |595.5  m|595.5  m|-         |-       |1216090 |56.    m|589826    |b2849cfa817e424e88b3c1b6063ebeb7        |
|W237EN      |95.3  MHz |FX |237 |ND  |-                   |D  |-  |LIC    |HANOVER                  |PA |US |BLFT-20170105AGK    |0.025  kW |0.25   kW |0.0     |0.0     |20755      |N |39 |49 |10.4  |W |77  |0  |25.9  |FM RADIO LICENSES, LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |223.   m|223.0  m|125162    |-       |1054710 |54.    m|1747965   |9b4ae3629fae4c1a824ec1b6063ebeb7        |
|W237DE      |95.3  MHz |FX |237 |DA  |-                   |D  |-  |LIC    |HARRISBURG               |PA |US |BLFT-20180111AEN    |0.25   kW |0.25   kW |0.0     |0.0     |158598     |N |40 |18 |59.3  |W |76  |57 |2.9   |CUMULUS LICENSING LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |356.   m|356.0  m|127316    |120.    |-       |18.    m|1775762   |68f3ab395961478b9b6ec1b6063ebeb7        |
|WDNH-FM     |95.3  MHz |FM |237 |ND  |-                   |A  |-  |LIC    |HONESDALE                |PA |US |BLH-20010201ADL     |1.65   kW |1.65   kW |139.0   |139.0   |71346      |N |41 |34 |45.3  |W |75  |10 |40.6  |BOLD GOLD MEDIA GROUP, L.P.                                                 |   0.00 km |   0.00 mi |  0.00 deg |510.   m|510.0  m|-         |-       |-       |48.    m|549969    |4eef7405dc9644f18aeac1b6063ebeb7        |
|W237DP      |95.3  MHz |FX |237 |DA  |-                   |D  |-  |LIC    |MOUNTAIN TOP             |PA |US |0000142374          |0.099  kW |0.099  kW |0.0     |0.0     |145747     |N |41 |10 |58.2  |W |75  |52 |8.7   |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |657.   m|657.0  m|99962     |0.      |-       |11.    m|142374    |25076ff37885386601788b5d3d5801a3        |
|W237DC      |95.3  MHz |FX |237 |DA  |-                   |D  |-  |LIC    |NEW HOLLAND              |PA |US |BLFT-20171020ABE    |0.25   kW |0.25   kW |0.0     |0.0     |144115     |N |40 |4  |45.4  |W |76  |0  |43.8  |HOPE CHRISTIAN CHURCH OF MARLTON, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |426.   m|426.0  m|127809    |0.      |1014097 |103.   m|1769905   |389ca15f10a845d18cd5c1b6063ebeb7        |
|WBLJ-FM     |95.3  MHz |FM |237 |ND  |-                   |A  |-  |LIC    |SHAMOKIN                 |PA |US |BMLH-20030328ABU    |1.25   kW |1.25   kW |154.0   |154.0   |47286      |N |40 |45 |36.3  |W |76  |32 |17.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |481.   m|481.0  m|-         |-       |-       |54.    m|634485    |dcc8c4af6def4c6a9760c1b6063ebeb7        |
|WBLJ-FM     |95.3  MHz |FS |237 |ND  |-                   |A  |-  |LIC    |SHAMOKIN                 |PA |US |BXLH-20070330ATV    |1.2    kW |1.2    kW |132.0   |132.0   |47286      |N |40 |45 |36.3  |W |76  |32 |17.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |458.   m|458.0  m|-         |-       |-       |31.    m|1178510   |a79fbd96d83648ed918dc1b6063ebeb7        |
|WTTC-FM     |95.3  MHz |FM |237 |ND  |-                   |A  |-  |LIC    |TOWANDA                  |PA |US |BMLH-20060906AAU    |5.4    kW |5.4    kW |38.0    |38.0    |68614      |N |41 |45 |55.3  |W |76  |29 |8.8   |RADIGAN BROADCASTING GROUP, LLC                                             |   0.00 km |   0.00 mi |  0.00 deg |399.   m|399.0  m|-         |-       |1254802 |51.    m|1146540   |578a3f5d541949698162c1b6063ebeb7        |
|WJPA-FM     |95.3  MHz |FM |237 |ND  |-                   |A  |-  |LIC    |WASHINGTON               |PA |US |BLH-19850325LB      |2.15   kW |2.15   kW |119.0   |119.0   |70944      |N |40 |11 |23.3  |W |80  |14 |1.2   |WASHINGTON BROADCASTING COMPANY                                             |   0.00 km |   0.00 mi |  0.00 deg |481.   m|481.0  m|-         |-       |1026953 |90.    m|77160     |13a0477971884d6284e5c1b6063ebeb7        |
|W237EW      |95.3  MHz |FX |237 |DA  |-                   |D  |-  |LIC    |WEST CHESTER             |PA |US |0000151630          |0.24   kW |0.24   kW |0.0     |0.0     |200394     |N |39 |57 |58.7  |W |75  |37 |50.0  |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |121.   m|121.0  m|131708    |0.      |-       |46.    m|151630    |25076f917a627b83017a62a9020d0008        |
|WUTT-LP     |95.5  MHz |FL |238 |ND  |-                   |LP1|-  |LIC    |ERIE                     |PA |US |BLL-20171026AAM     |0.055  kW |0.055  kW |41.0    |0.0     |192991     |N |42 |3  |4.4   |W |80  |7  |24.0  |HAND UP INC                                                                 |   0.00 km |   0.00 mi |  0.00 deg |332.   m|0.0    m|-         |-       |-       |26.    m|1770183   |4e33bc49381441ffa532c1b6063ebeb7        |
|WFGI-FM     |95.5  MHz |FM |238 |ND  |-                   |B  |-  |LIC    |JOHNSTOWN                |PA |US |BLH-19880927KA      |57.    kW |57.    kW |323.0   |323.0   |72965      |N |40 |22 |18.2  |W |78  |58 |56.0  |SOUTHERN BELLE MEDIA FAMILY, LLC                                            |   0.00 km |   0.00 mi |  0.00 deg |849.   m|849.0  m|-         |-       |-       |28.    m|118526    |be3e729640fc41a3a11fc1b6063ebeb7        |
|WBYL        |95.5  MHz |FM |238 |ND  |-                   |A  |-  |LIC    |SALLADASBURG             |PA |US |BMLH-19960517KE     |3.9    kW |3.9    kW |73.0    |73.0    |49267      |N |41 |14 |0.3   |W |77  |12 |8.9   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |399.   m|399.0  m|29902     |-       |1027327 |100.   m|225422    |7ed7f5fe5a84432288f4c1b6063ebeb7        |
|WBYL        |95.5  MHz |FS |238 |ND  |-                   |A  |-  |LIC    |SALLADASBURG             |PA |US |BXLH-20070326AGL    |3.9    kW |3.9    kW |29.0    |29.0    |49267      |N |41 |14 |0     |W |77  |12 |9.0   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |348.   m|348.0  m|-         |-       |1027327 |49.    m|1178106   |263f0eaf18304d0cb9b9c1b6063ebeb7        |
|W238BD      |95.5  MHz |FX |238 |DA  |-                   |D  |-  |LIC    |TITUSVILLE               |PA |US |BLFT-20120413ABH    |-.     kW |0.25   kW |-62.3   |0.0     |138505     |N |41 |37 |38.2  |W |79  |40 |14.1  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|395.   m|31326     |300.    |-       |30.    m|1496022   |896c81f294de4c96a6cbc1b6063ebeb7        |
|W239CR      |95.7  MHz |FX |239 |DA  |-                   |D  |-  |LIC    |AMBRIDGE                 |PA |US |0000179003          |0.25   kW |0.25   kW |0.0     |0.0     |202203     |N |40 |35 |8.0   |W |80  |12 |10.0  |ST. BARNABAS BROADCASTING, INC.                                             |   0.00 km |   0.00 mi |  0.00 deg |393.3  m|393.3  m|132435    |0.      |1056708 |119.   m|179003    |25076ff37dda755d017e0bf816ad10e3        |
|WMRF-FM     |95.7  MHz |FM |239 |ND  |-                   |A  |-  |LIC    |LEWISTOWN                |PA |US |BLH-20150915AAI     |0.31   kW |0.31   kW |433.0   |433.0   |42131      |N |40 |34 |20.3  |W |77  |30 |50.0  |SOUTHERN BELLE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |701.   m|701.0  m|-         |-       |1207080 |82.    m|1686144   |35d427294df349008713c1b6063ebeb7        |
|WBHD        |95.7  MHz |FM |239 |DA  |-                   |A  |-  |LIC    |OLYPHANT                 |PA |US |BLH-20000407ACY     |0.6    kW |0.6    kW |308.0   |308.0   |43521      |N |41 |26 |9.2   |W |75  |43 |43.6  |RADIO LICENSE HOLDING CBC, LLC                                              |   0.00 km |   0.00 mi |  0.00 deg |658.   m|658.0  m|15930     |0.      |-       |30.    m|496639    |f76d55cc087a4099b4f5c1b6063ebeb7        |
|WBEN-FM     |95.7  MHz |FM |239 |ND  |-                   |B  |-  |LIC    |PHILADELPHIA             |PA |US |BLH-19991122ABE     |8.9    kW |8.9    kW |350.0   |350.0   |22308      |N |40 |2  |21.4  |W |75  |14 |11.6  |BEASLEY MEDIA GROUP LICENSES, LLC                                           |   0.00 km |   0.00 mi |  0.00 deg |416.   m|416.0  m|29999     |-       |1026755 |342.   m|423635    |3d638a84113b48d886d6c1b6063ebeb7        |
|WBEN-FM     |95.7  MHz |FS |239 |ND  |-                   |B  |-  |LIC    |PHILADELPHIA             |PA |US |BXMLH-20000526ABC   |11.    kW |11.    kW |309.0   |309.0   |22308      |N |40 |2  |30.4  |W |75  |14 |22.6  |BEASLEY MEDIA GROUP LICENSES, LLC                                           |   0.00 km |   0.00 mi |  0.00 deg |375.   m|375.0  m|-         |-       |1027110 |308.   m|499783    |b7916f46380c4b118146c1b6063ebeb7        |
|WBEN-FM     |95.7  MHz |FS |239 |ND  |-                   |B  |-  |LIC    |PHILADELPHIA             |PA |US |BXMLH-20090507ACM   |11.    kW |11.    kW |309.0   |309.0   |22308      |N |40 |2  |30.4  |W |75  |14 |22.6  |BEASLEY MEDIA GROUP LICENSES, LLC                                           |   0.00 km |   0.00 mi |  0.00 deg |375.   m|375.0  m|-         |-       |1027110 |308.   m|1311434   |0131b00d299841c5aa95c1b6063ebeb7        |
|W239CE      |95.7  MHz |FX |239 |ND  |-                   |D  |-  |LIC    |SELINSGROVE              |PA |US |BLFT-20170105AGU    |0.019  kW |0.019  kW |0.0     |0.0     |141555     |N |40 |50 |30.3  |W |76  |53 |55.9  |NORTHEASTERN PENNSYLVANIA EDUCATIONAL TELEVISION ASSOCIATION                |   0.00 km |   0.00 mi |  0.00 deg |291.   m|291.0  m|126265    |-       |1279534 |16.    m|1748355   |a7a67995daaa44e5bf85c1b6063ebeb7        |
